"id","zeeid","zipcode","type"
"6778","594","44086","POL"
"6779","594","44094","POL"
"6780","594","44095","POL"
"6781","594","44096","POL"
"6782","594","44097","POL"
"6783","594","44024","POL"
"6784","594","44045","POL"
"6785","594","44057","POL"
"6786","594","44077","POL"
"6787","594","44081","POL"
"6788","594","44088","POL"
"6789","595","02888","POL"
"6790","595","02901","POL"
"6791","595","02902","POL"
"6792","595","02903","POL"
"6793","595","02905","POL"
"6794","595","02907","POL"
"6795","595","02910","POL"
"6796","595","02818","POL"
"6797","595","02886","POL"
"6798","595","02887","POL"
"6799","595","02889","POL"
"6800","595","02920","POL"
"6801","599","32067","POL"
"6802","599","32073","POL"
"6803","599","32204","POL"
"6804","599","32210","POL"
"6805","599","32212","POL"
"6806","599","32234","POL"
"6807","599","32238","POL"
"6808","599","32254","POL"
"6809","599","32205","POL"
"6810","599","32220","POL"
"6811","599","32221","POL"
"6812","599","32222","POL"
"6813","599","32236","POL"
"6814","599","32244","POL"
"6815","617","32544","POL"
"6816","617","32547","POL"
"6817","617","32561","POL"
"6818","617","32562","POL"
"6819","617","32563","POL"
"6820","617","32566","POL"
"6821","617","32569","POL"
"6822","621","95638","POL"
"6823","621","95655","POL"
"6824","621","95827","POL"
"6825","621","95828","POL"
"6826","621","95624","POL"
"6827","621","95632","POL"
"6828","621","95683","POL"
"6829","621","95693","POL"
"6830","621","95742","POL"
"6831","621","95759","POL"
"6832","621","95829","POL"
"6833","621","95830","POL"
"6834","639","60134","POL"
"6835","639","60139","POL"
"6836","639","60185","POL"
"6837","639","60186","POL"
"6838","639","60189","POL"
"6839","639","60190","POL"
"6840","639","60555","POL"
"6841","639","60116","POL"
"6842","639","60122","POL"
"6843","639","60128","POL"
"6844","639","60132","POL"
"6845","639","60137","POL"
"6846","639","60138","POL"
"6847","639","60187","POL"
"6848","639","60188","POL"
"6849","639","60197","POL"
"6850","646","91358","POL"
"6851","646","91359","POL"
"6852","646","91360","POL"
"6853","646","91361","POL"
"6854","646","91362","POL"
"6855","651","14006","POL"
"6856","651","14025","POL"
"6857","651","14027","POL"
"6858","651","14033","POL"
"6859","651","14047","POL"
"6860","651","14057","POL"
"6861","651","14059","POL"
"6862","651","14085","POL"
"6863","651","14102","POL"
"6864","651","14139","POL"
"6865","651","14140","POL"
"6866","651","14169","POL"
"6867","651","14170","POL"
"6868","651","14210","POL"
"6869","651","14218","POL"
"6870","651","14220","POL"
"6871","651","14224","POL"
"6872","651","14010","POL"
"6873","651","14052","POL"
"6874","651","14075","POL"
"6875","651","14110","POL"
"6876","651","14127","POL"
"6877","651","14219","POL"
"6878","662","33066","POL"
"6879","662","33067","POL"
"6880","662","33071","POL"
"6881","662","33076","POL"
"6882","662","33077","POL"
"6883","662","33063","POL"
"6884","662","33065","POL"
"6885","662","33075","POL"
"6886","662","33093","POL"
"6887","672","07059","POL"
"6888","672","07920","POL"
"6889","672","07921","POL"
"6890","672","07931","POL"
"6891","672","07938","POL"
"6892","672","07939","POL"
"6893","672","07977","POL"
"6894","672","07978","POL"
"6895","672","08821","POL"
"6896","672","08844","POL"
"6897","672","08869","POL"
"6898","672","08876","POL"
"6899","672","08805","POL"
"6900","672","08807","POL"
"6901","672","08812","POL"
"6902","672","08835","POL"
"6903","672","08836","POL"
"6904","672","08846","POL"
"6905","672","08880","POL"
"6906","686","45066","POL"
"6907","686","45068","POL"
"6908","686","45342","POL"
"6909","686","45343","POL"
"6910","686","45409","POL"
"6911","686","45410","POL"
"6912","686","45419","POL"
"6913","686","45420","POL"
"6914","686","45429","POL"
"6915","686","45439","POL"
"6916","686","45440","POL"
"6917","686","45441","POL"
"6918","686","45448","POL"
"6919","686","45449","POL"
"6920","686","45458","POL"
"6921","686","45459","POL"
"6922","686","45469","POL"
"6923","686","45475","POL"
"6924","687","45309","POL"
"6925","687","45315","POL"
"6926","687","45322","POL"
"6927","687","45377","POL"
"6928","687","45401","POL"
"6929","687","45402","POL"
"6930","687","45403","POL"
"6931","687","45404","POL"
"6932","687","45405","POL"
"6933","687","45412","POL"
"6934","687","45413","POL"
"6935","687","45414","POL"
"6936","687","45415","POL"
"6937","687","45416","POL"
"6938","687","45422","POL"
"6939","687","45424","POL"
"6940","687","45470","POL"
"6941","687","45479","POL"
"6942","687","45481","POL"
"6943","687","45482","POL"
"6944","687","45490","POL"
"6945","692","27012","POL"
"6946","692","27023","POL"
"6947","692","27127","POL"
"6948","692","27295","POL"
"6949","692","27299","POL"
"6950","692","27374","POL"
"6951","692","27006","POL"
"6952","692","27103","POL"
"6953","692","27104","POL"
"6954","692","27107","POL"
"6955","692","27114","POL"
"6956","692","27117","POL"
"6957","692","27130","POL"
"6958","692","27198","POL"
"6959","692","27373","POL"
"6960","702","29601","POL"
"6961","702","29602","POL"
"6962","702","29604","POL"
"6963","702","29605","POL"
"6964","702","29606","POL"
"6965","702","29607","POL"
"6966","702","29614","POL"
"6967","702","29636","POL"
"6968","702","29644","POL"
"6969","702","29662","POL"
"6970","702","29680","POL"
"6971","702","29608","POL"
"6972","702","29609","POL"
"6973","702","29615","POL"
"6974","702","29616","POL"
"6975","702","29681","POL"
"6976","705","29405","POL"
"6977","705","29407","POL"
"6978","705","29409","POL"
"6979","705","29412","POL"
"6980","705","29415","POL"
"6981","705","29416","POL"
"6982","705","29417","POL"
"6983","705","29422","POL"
"6984","705","29424","POL"
"6985","705","29482","POL"
"6986","705","29492","POL"
"6987","705","29401","POL"
"6988","705","29402","POL"
"6989","705","29403","POL"
"6990","705","29413","POL"
"6991","705","29451","POL"
"6992","705","29464","POL"
"6993","705","29465","POL"
"6994","705","29466","POL"
"6995","709","23185","POL"
"6996","709","23603","POL"
"6997","709","23662","POL"
"6998","709","23690","POL"
"6999","709","23692","POL"
"7000","709","23693","POL"
"7001","709","23694","POL"
"7002","709","23062","POL"
"7003","709","23090","POL"
"7004","709","23127","POL"
"7005","709","23188","POL"
"7006","709","23602","POL"
"7007","709","23604","POL"
"7008","709","23608","POL"
"7009","709","23609","POL"
"7010","709","23691","POL"
"7011","709","23696","POL"
"7012","714","28303","POL"
"7013","714","28304","POL"
"7014","714","28311","POL"
"7015","714","28331","POL"
"7016","714","28356","POL"
"7017","714","28301","POL"
"7018","714","28302","POL"
"7019","714","28305","POL"
"7020","714","28307","POL"
"7021","714","28308","POL"
"7022","714","28309","POL"
"7023","714","28314","POL"
"7024","714","28390","POL"
"7025","720","29301","POL"
"7026","720","29321","POL"
"7027","720","29323","POL"
"7028","720","29335","POL"
"7029","720","29336","POL"
"7030","720","29341","POL"
"7031","720","29342","POL"
"7032","720","29369","POL"
"7033","720","29374","POL"
"7034","720","29376","POL"
"7035","720","29378","POL"
"7036","720","29388","POL"
"7037","720","29302","POL"
"7038","720","29303","POL"
"7039","720","29304","POL"
"7040","720","29305","POL"
"7041","720","29306","POL"
"7042","720","29307","POL"
"7043","720","29316","POL"
"7044","720","29319","POL"
"7045","720","29329","POL"
"7046","720","29330","POL"
"7047","720","29333","POL"
"7048","720","29386","POL"
"7049","729","48005","POL"
"7050","729","48085","POL"
"7051","729","48306","POL"
"7052","729","48307","POL"
"7053","729","48308","POL"
"7054","729","48315","POL"
"7055","729","48363","POL"
"7056","729","48366","POL"
"7057","729","48367","POL"
"7058","729","48065","POL"
"7059","729","48094","POL"
"7060","729","48095","POL"
"7061","729","48096","POL"
"7062","729","48314","POL"
"7063","729","48316","POL"
"7064","729","48317","POL"
"7065","729","48318","POL"
"7066","734","10901","POL"
"7067","734","10920","POL"
"7068","734","10923","POL"
"7069","734","10927","POL"
"7070","734","10952","POL"
"7071","734","10960","POL"
"7072","734","10970","POL"
"7073","734","10982","POL"
"7074","734","10984","POL"
"7075","734","10989","POL"
"7076","734","10993","POL"
"7077","734","10994","POL"
"7078","734","10954","POL"
"7079","734","10956","POL"
"7080","734","10977","POL"
"7081","754","75023","POL"
"7082","754","75024","POL"
"7083","754","75025","POL"
"7084","754","75026","POL"
"7085","754","75093","POL"
"7086","754","76208","POL"
"7087","754","76209","POL"
"7088","754","75033","POL"
"7089","754","75034","POL"
"7090","754","75035","POL"
"7091","754","75036","POL"
"7092","754","75068","POL"
"7093","754","75078","POL"
"7094","754","76227","POL"
"7095","785","68812","POL"
"7096","785","68834","POL"
"7097","785","68836","POL"
"7098","785","68840","POL"
"7099","785","68845","POL"
"7100","785","68847","POL"
"7101","785","68848","POL"
"7102","785","68849","POL"
"7103","785","68850","POL"
"7104","785","68858","POL"
"7105","785","68861","POL"
"7106","785","68863","POL"
"7107","785","68866","POL"
"7108","785","68869","POL"
"7109","785","68870","POL"
"7110","785","68878","POL"
"7111","785","69029","POL"
"7112","785","69101","POL"
"7113","785","69103","POL"
"7114","785","69123","POL"
"7115","785","69130","POL"
"7116","785","69132","POL"
"7117","785","69138","POL"
"7118","785","69143","POL"
"7119","785","69151","POL"
"7120","785","69165","POL"
"7121","785","69169","POL"
"7122","797","62060","POL"
"7123","797","62071","POL"
"7124","797","62090","POL"
"7125","797","62201","POL"
"7126","797","62202","POL"
"7127","797","62203","POL"
"7128","797","62204","POL"
"7129","797","62239","POL"
"7130","797","62240","POL"
"7131","797","63101","POL"
"7132","797","63102","POL"
"7133","797","63103","POL"
"7134","797","63104","POL"
"7135","797","63106","POL"
"7136","797","63111","POL"
"7137","797","63118","POL"
"7138","797","63150","POL"
"7139","797","63157","POL"
"7140","797","63158","POL"
"7141","797","63160","POL"
"7142","797","63163","POL"
"7143","797","63164","POL"
"7144","797","63166","POL"
"7145","797","63167","POL"
"7146","797","63169","POL"
"7147","797","63171","POL"
"7148","797","63177","POL"
"7149","797","63178","POL"
"7150","797","63179","POL"
"7151","797","63180","POL"
"7152","797","63188","POL"
"7153","797","63195","POL"
"7154","797","63197","POL"
"7155","797","63199","POL"
"7156","797","62205","POL"
"7157","797","62206","POL"
"7158","797","62207","POL"
"7159","797","62208","POL"
"7160","797","62223","POL"
"7161","797","62226","POL"
"7162","797","62232","POL"
"7163","810","79012","POL"
"7164","810","79015","POL"
"7165","810","79058","POL"
"7166","810","79098","POL"
"7167","810","79103","POL"
"7168","810","79104","POL"
"7169","810","79107","POL"
"7170","810","79108","POL"
"7171","810","79110","POL"
"7172","810","79111","POL"
"7173","810","79117","POL"
"7174","810","79118","POL"
"7175","810","79119","POL"
"7176","810","79120","POL"
"7177","810","79121","POL"
"7178","810","79168","POL"
"7179","810","79185","POL"
"7180","810","79101","POL"
"7181","810","79102","POL"
"7182","810","79106","POL"
"7183","810","79109","POL"
"7184","810","79114","POL"
"7185","810","79116","POL"
"7186","810","79124","POL"
"7187","810","79159","POL"
"7188","810","79166","POL"
"7189","810","79172","POL"
"7190","810","79174","POL"
"7191","810","79178","POL"
"7192","810","79189","POL"
"7193","815","02021","POL"
"7194","815","02032","POL"
"7195","815","02062","POL"
"7196","815","02072","POL"
"7197","815","02081","POL"
"7198","815","02026","POL"
"7199","815","02027","POL"
"7200","815","02090","POL"
"7201","815","02136","POL"
"7202","815","02137","POL"
"7203","815","02186","POL"
"7204","815","02187","POL"
"7205","815","02368","POL"
"7206","818","90621","POL"
"7207","818","92801","POL"
"7208","818","92803","POL"
"7209","818","92832","POL"
"7210","818","92833","POL"
"7211","818","92835","POL"
"7212","818","92836","POL"
"7213","818","92837","POL"
"7214","818","92838","POL"
"7215","818","92805","POL"
"7216","818","92825","POL"
"7217","818","92831","POL"
"7218","818","92834","POL"
"7219","818","92850","POL"
"7220","823","33543","POL"
"7221","823","33549","POL"
"7222","823","33559","POL"
"7223","823","33849","POL"
"7224","823","34602","POL"
"7225","823","34604","POL"
"7226","823","34610","POL"
"7227","823","34637","POL"
"7228","823","34639","POL"
"7229","823","33523","POL"
"7230","823","33524","POL"
"7231","823","33525","POL"
"7232","823","33526","POL"
"7233","823","33537","POL"
"7234","823","33539","POL"
"7235","823","33540","POL"
"7236","823","33541","POL"
"7237","823","33542","POL"
"7238","823","33544","POL"
"7239","823","33545","POL"
"7240","823","33574","POL"
"7241","823","33576","POL"
"7242","823","33593","POL"
"7243","833","93010","POL"
"7244","833","93011","POL"
"7245","833","93015","POL"
"7246","833","93016","POL"
"7247","833","93020","POL"
"7248","833","93021","POL"
"7249","833","93066","POL"
"7250","837","07023","POL"
"7251","837","07060","POL"
"7252","837","07061","POL"
"7253","837","07062","POL"
"7254","837","07063","POL"
"7255","837","07069","POL"
"7256","837","07076","POL"
"7257","837","07092","POL"
"7258","837","07922","POL"
"7259","837","07974","POL"
"7260","837","07016","POL"
"7261","837","07027","POL"
"7262","837","07033","POL"
"7263","837","07081","POL"
"7264","837","07090","POL"
"7265","837","07091","POL"
"7266","837","07901","POL"
"7267","837","07902","POL"
"7268","853","07072","POL"
"7269","853","07073","POL"
"7270","853","07074","POL"
"7271","853","07075","POL"
"7272","853","07643","POL"
"7273","853","07644","POL"
"7274","853","07646","POL"
"7275","853","07661","POL"
"7276","853","07662","POL"
"7277","853","07663","POL"
"7278","853","07666","POL"
"7279","853","07601","POL"
"7280","853","07602","POL"
"7281","853","07603","POL"
"7282","853","07604","POL"
"7283","853","07606","POL"
"7284","853","07607","POL"
"7285","853","07608","POL"
"7286","853","07652","POL"
"7287","853","07653","POL"
"7288","853","07699","POL"
"7289","857","96706","POL"
"7290","857","96782","POL"
"7291","857","96789","POL"
"7292","857","96707","POL"
"7293","857","96709","POL"
"7294","857","96797","POL"
"7295","857","96898","POL"
"7296","875","23112","POL"
"7297","875","23113","POL"
"7298","875","23120","POL"
"7299","875","23139","POL"
"7300","875","23058","POL"
"7301","875","23059","POL"
"7302","875","23060","POL"
"7303","875","23173","POL"
"7304","875","23221","POL"
"7305","875","23226","POL"
"7306","875","23227","POL"
"7307","875","23228","POL"
"7308","875","23229","POL"
"7309","875","23230","POL"
"7310","875","23233","POL"
"7311","875","23255","POL"
"7312","875","23294","POL"
"7313","889","97322","POL"
"7314","889","97324","POL"
"7315","889","97326","POL"
"7316","889","97336","POL"
"7317","889","97352","POL"
"7318","889","97355","POL"
"7319","889","97361","POL"
"7320","889","97374","POL"
"7321","889","97386","POL"
"7322","889","97409","POL"
"7323","889","97448","POL"
"7324","889","97456","POL"
"7325","889","97321","POL"
"7326","889","97327","POL"
"7327","889","97330","POL"
"7328","889","97331","POL"
"7329","889","97333","POL"
"7330","889","97339","POL"
"7331","889","97348","POL"
"7332","889","97370","POL"
"7333","889","97377","POL"
"7334","889","97389","POL"
"7335","889","97446","POL"
"7336","895","30701","POL"
"7337","895","30703","POL"
"7338","895","30719","POL"
"7339","895","30720","POL"
"7340","895","30722","POL"
"7341","895","30725","POL"
"7342","895","30730","POL"
"7343","895","30733","POL"
"7344","895","30735","POL"
"7345","895","30738","POL"
"7346","895","30739","POL"
"7347","895","30740","POL"
"7348","895","30746","POL"
"7349","895","30755","POL"
"7350","895","35973","POL"
"7351","895","35984","POL"
"7352","895","35989","POL"
"7353","895","30105","POL"
"7354","895","30129","POL"
"7355","895","30149","POL"
"7356","895","30162","POL"
"7357","895","30165","POL"
"7358","895","30707","POL"
"7359","895","30728","POL"
"7360","895","30731","POL"
"7361","895","30747","POL"
"7362","895","30753","POL"
"7363","896","20108","POL"
"7364","896","20110","POL"
"7365","896","20112","POL"
"7366","896","20137","POL"
"7367","896","20143","POL"
"7368","896","20169","POL"
"7369","896","20181","POL"
"7370","896","20182","POL"
"7371","896","22724","POL"
"7372","896","20109","POL"
"7373","896","20136","POL"
"7374","896","20155","POL"
"7375","896","20156","POL"
"7376","896","20168","POL"
"7377","896","20186","POL"
"7378","896","20187","POL"
"7379","896","20188","POL"
"7380","899","46001","POL"
"7381","899","46036","POL"
"7382","899","46044","POL"
"7383","899","46070","POL"
"7384","899","46928","POL"
"7385","899","46930","POL"
"7386","899","46933","POL"
"7387","899","46938","POL"
"7388","899","46953","POL"
"7389","899","46957","POL"
"7390","899","46989","POL"
"7391","899","47305","POL"
"7392","899","47306","POL"
"7393","899","47320","POL"
