"id","city","city_slug","state","zipcode","lat","lng"
"46107","Merrifield","merrifield","MN","56465",NULL,NULL
"46108","Greenwald","greenwald","MN","56352",NULL,NULL
"46109","Greenwald","greenwald","MN","56335",NULL,NULL
"46110","Canyon","canyon","MN","55717",NULL,NULL
"46111","Murphy City","murphy-city","MN","55603",NULL,NULL
"46112","Lauderdale","lauderdale","MN","55113",NULL,NULL
"46113","Lauderdale","lauderdale","MN","55108",NULL,NULL
"46114","Rollingstone","rollingstone","MN","55969",NULL,NULL
"46115","Indus","indus","MN","56654",NULL,NULL
"46116","Remer","remer","MN","56672",NULL,NULL
"46117","Finland","finland","MN","55603",NULL,NULL
"46118","Rockford","rockford","MN","55313",NULL,NULL
"46119","Rockford","rockford","MN","55373",NULL,NULL
"46120","North Redwood","north-redwood","MN","56283",NULL,NULL
"46121","Willmar","willmar","MN","56201",NULL,NULL
"46122","Johnson","johnson","MN","56236",NULL,NULL
"46123","Johnson","johnson","MN","56221",NULL,NULL
"46124","White Rock","white-rock","MN","55009",NULL,NULL
"46125","North Mankato","north-mankato","MN","56003",NULL,NULL
"46126","Minneapolis","minneapolis","MN","55402",NULL,NULL
"46127","Minneapolis","minneapolis","MN","55409",NULL,NULL
"46128","Minneapolis","minneapolis","MN","55408",NULL,NULL
"46129","Minneapolis","minneapolis","MN","55407",NULL,NULL
"46130","Minneapolis","minneapolis","MN","55406",NULL,NULL
"46131","Minneapolis","minneapolis","MN","55405",NULL,NULL
"46132","Minneapolis","minneapolis","MN","55404",NULL,NULL
"46133","Minneapolis","minneapolis","MN","55403",NULL,NULL
"46134","Minneapolis","minneapolis","MN","55401",NULL,NULL
"46135","Minneapolis","minneapolis","MN","55417",NULL,NULL
"46136","Minneapolis","minneapolis","MN","55455",NULL,NULL
"46137","Minneapolis","minneapolis","MN","55430",NULL,NULL
"46138","Minneapolis","minneapolis","MN","55454",NULL,NULL
"46139","Minneapolis","minneapolis","MN","55418",NULL,NULL
"46140","Minneapolis","minneapolis","MN","55419",NULL,NULL
"46141","Minneapolis","minneapolis","MN","55410",NULL,NULL
"46142","Minneapolis","minneapolis","MN","55411",NULL,NULL
"46143","Minneapolis","minneapolis","MN","55412",NULL,NULL
"46144","Minneapolis","minneapolis","MN","55413",NULL,NULL
"46145","Minneapolis","minneapolis","MN","55414",NULL,NULL
"46146","Minneapolis","minneapolis","MN","55415",NULL,NULL
"46147","Minneapolis","minneapolis","MN","55416",NULL,NULL
"46148","Minneapolis","minneapolis","MN","55440",NULL,NULL
"46149","Minneapolis","minneapolis","MN","55458",NULL,NULL
"46150","Minneapolis","minneapolis","MN","55459",NULL,NULL
"46151","Minneapolis","minneapolis","MN","55460",NULL,NULL
"46152","Minneapolis","minneapolis","MN","55467",NULL,NULL
"46153","Minneapolis","minneapolis","MN","55470",NULL,NULL
"46154","Minneapolis","minneapolis","MN","55472",NULL,NULL
"46155","Minneapolis","minneapolis","MN","55473",NULL,NULL
"46156","Minneapolis","minneapolis","MN","55474",NULL,NULL
"46157","Minneapolis","minneapolis","MN","55478",NULL,NULL
"46158","Minneapolis","minneapolis","MN","55479",NULL,NULL
"46159","Minneapolis","minneapolis","MN","55480",NULL,NULL
"46160","Minneapolis","minneapolis","MN","55483",NULL,NULL
"46161","Minneapolis","minneapolis","MN","55484",NULL,NULL
"46162","Minneapolis","minneapolis","MN","55485",NULL,NULL
"46163","Minneapolis","minneapolis","MN","55486",NULL,NULL
"46164","Minneapolis","minneapolis","MN","55487",NULL,NULL
"46165","Minneapolis","minneapolis","MN","55488",NULL,NULL
"46166","Mizpah","mizpah","MN","56660",NULL,NULL
"46167","Mizpah","mizpah","MN","56661",NULL,NULL
"46168","Hawick","hawick","MN","56273",NULL,NULL
"46169","Babbitt","babbitt","MN","55706",NULL,NULL
"46170","Loretto","loretto","MN","55357",NULL,NULL
"46171","Loretto","loretto","MN","55595",NULL,NULL
"46172","Loretto","loretto","MN","55596",NULL,NULL
"46173","Loretto","loretto","MN","55597",NULL,NULL
"46174","Loretto","loretto","MN","55598",NULL,NULL
"46175","Loretto","loretto","MN","55599",NULL,NULL
"46176","Deerwood","deerwood","MN","56444",NULL,NULL
"46177","Hawley","hawley","MN","56549",NULL,NULL
"46178","Hollandale","hollandale","MN","56045",NULL,NULL
"46179","Cosmos","cosmos","MN","56228",NULL,NULL
"46180","Cottage Grove","cottage-grove","MN","55016",NULL,NULL
"46181","Cottage Grove","cottage-grove","MN","55033",NULL,NULL
"46182","French River","french-river","MN","55804",NULL,NULL
"46183","Woodland","woodland","MN","55391",NULL,NULL
"46184","Maplewood","maplewood","MN","55117",NULL,NULL
"46185","Maplewood","maplewood","MN","55119",NULL,NULL
"46186","Maplewood","maplewood","MN","55109",NULL,NULL
"46187","Carver","carver","MN","55315",NULL,NULL
"46188","Donnelly","donnelly","MN","56235",NULL,NULL
"46189","Ponemah","ponemah","MN","56666",NULL,NULL
"46190","Florence","florence","MN","56170",NULL,NULL
"46191","Elysian","elysian","MN","56028",NULL,NULL
"46192","Northrop","northrop","MN","56031",NULL,NULL
"46193","Northrop","northrop","MN","56075",NULL,NULL
"46194","Spring Valley","spring-valley","MN","55975",NULL,NULL
"46195","Holyoke","holyoke","MN","55749",NULL,NULL
"46196","Iona","iona","MN","56172",NULL,NULL
"46197","Iona","iona","MN","56141",NULL,NULL
"46198","Esko","esko","MN","55733",NULL,NULL
"46199","Lake George","lake-george","MN","56458",NULL,NULL
"46200","Stanchfield","stanchfield","MN","55080",NULL,NULL
"46201","Eden Prairie","eden-prairie","MN","55344",NULL,NULL
"46202","Eden Prairie","eden-prairie","MN","55346",NULL,NULL
"46203","Eden Prairie","eden-prairie","MN","55347",NULL,NULL
"46204","Dovray","dovray","MN","56125",NULL,NULL
"46205","Middle River","middle-river","MN","56737",NULL,NULL
"46206","Carlisle","carlisle","MN","56537",NULL,NULL
"46207","Longville","longville","MN","56655",NULL,NULL
"46208","Mendota","mendota","MN","55150",NULL,NULL
"46209","Saint Francis","saint-francis","MN","55330",NULL,NULL
"46210","Saint Francis","saint-francis","MN","55070",NULL,NULL
"46211","Kelsey","kelsey","MN","55724",NULL,NULL
"46212","Foxhome","foxhome","MN","56543",NULL,NULL
"46213","Funkley","funkley","MN","56630",NULL,NULL
"46214","Hadley","hadley","MN","56151",NULL,NULL
"46215","Bellaire","bellaire","MN","55110",NULL,NULL
"46216","Stewartville","stewartville","MN","55976",NULL,NULL
"46217","Frontenac","frontenac","MN","55026",NULL,NULL
"46218","Frontenac","frontenac","MN","55066",NULL,NULL
"46219","Frontenac","frontenac","MN","55041",NULL,NULL
"46220","Silver Creek","silver-creek","MN","55358",NULL,NULL
"46221","Wadena","wadena","MN","56482",NULL,NULL
"46222","Rice Lake","rice-lake","MN","55803",NULL,NULL
"46223","Judson","judson","MN","56055",NULL,NULL
"46224","Lonsdale","lonsdale","MN","55046",NULL,NULL
"46225","Kasson","kasson","MN","55944",NULL,NULL
"46226","Leader","leader","MN","56466",NULL,NULL
"46227","Minneiska","minneiska","MN","55910",NULL,NULL
"46228","Bethel","bethel","MN","55005",NULL,NULL
"46229","Cobden","cobden","MN","56085",NULL,NULL
"46230","Melby","melby","MN","56326",NULL,NULL
"46231","Eveleth","eveleth","MN","55734",NULL,NULL
"46232","Beardsley","beardsley","MN","56211",NULL,NULL
"46233","Forada","forada","MN","56308",NULL,NULL
"46234","Sabin","sabin","MN","56580",NULL,NULL
"46235","Hanley Falls","hanley-falls","MN","56245",NULL,NULL
"46236","Erhard","erhard","MN","56534",NULL,NULL
"46237","Trail","trail","MN","56684",NULL,NULL
"46238","Hendrum","hendrum","MN","56550",NULL,NULL
"46239","Harris","harris","MN","55069",NULL,NULL
"46240","Harris","harris","MN","55032",NULL,NULL
"46241","Cedar","cedar","MN","55011",NULL,NULL
"46242","Stephen","stephen","MN","56757",NULL,NULL
"46243","Waterville","waterville","MN","56096",NULL,NULL
"46244","Leota","leota","MN","56128",NULL,NULL
"46245","Leota","leota","MN","56153",NULL,NULL
"46246","Inver Grove Heights","inver-grove-heights","MN","55077",NULL,NULL
"46247","Inver Grove Heights","inver-grove-heights","MN","55076",NULL,NULL
"46248","Grey Eagle","grey-eagle","MN","56336",NULL,NULL
"46249","Kinney","kinney","MN","55768",NULL,NULL
"46250","Kinney","kinney","MN","55710",NULL,NULL
"46251","Kinney","kinney","MN","55758",NULL,NULL
"46252","Barden","barden","MN","55379",NULL,NULL
"46253","Benson","benson","MN","56215",NULL,NULL
"46254","Nashua","nashua","MN","56565",NULL,NULL
"46255","Almelund","almelund","MN","55012",NULL,NULL
"46256","Adams","adams","MN","55909",NULL,NULL
"46257","Clear Lake","clear-lake","MN","55319",NULL,NULL
"46258","Princeton","princeton","MN","55371",NULL,NULL
"46259","New Hope","new-hope","MN","55428",NULL,NULL
"46260","New Hope","new-hope","MN","55427",NULL,NULL
"46261","Maple Plain","maple-plain","MN","55359",NULL,NULL
"46262","Maple Plain","maple-plain","MN","55348",NULL,NULL
"46263","Maple Plain","maple-plain","MN","55570",NULL,NULL
"46264","Maple Plain","maple-plain","MN","55571",NULL,NULL
"46265","Maple Plain","maple-plain","MN","55572",NULL,NULL
"46266","Maple Plain","maple-plain","MN","55574",NULL,NULL
"46267","Maple Plain","maple-plain","MN","55576",NULL,NULL
"46268","Maple Plain","maple-plain","MN","55577",NULL,NULL
"46269","Maple Plain","maple-plain","MN","55578",NULL,NULL
"46270","Maple Plain","maple-plain","MN","55579",NULL,NULL
"46271","Maple Plain","maple-plain","MN","55592",NULL,NULL
"46272","Maple Plain","maple-plain","MN","55593",NULL,NULL
"46273","Knife River","knife-river","MN","55616",NULL,NULL
"46274","Dent","dent","MN","56528",NULL,NULL
"46275","Waconia","waconia","MN","55387",NULL,NULL
"46276","Felton","felton","MN","56536",NULL,NULL
"46277","Flom","flom","MN","56584",NULL,NULL
"46278","Zumbro Falls","zumbro-falls","MN","55991",NULL,NULL
"46279","High Landing","high-landing","MN","56725",NULL,NULL
"46280","Fairfax","fairfax","MN","55332",NULL,NULL
"46281","Round Prairie","round-prairie","MN","56347",NULL,NULL
"46282","Elgin","elgin","MN","55932",NULL,NULL
"46283","Big Falls","big-falls","MN","56627",NULL,NULL
"46284","Kenneth","kenneth","MN","56147",NULL,NULL
"46285","Wilder","wilder","MN","56101",NULL,NULL
"46286","Trommald","trommald","MN","56441",NULL,NULL
"46287","Marshall","marshall","MN","56258",NULL,NULL
"46288","Annandale","annandale","MN","55302",NULL,NULL
"46289","Saint Peter","saint-peter","MN","56082",NULL,NULL
"46290","Delano","delano","MN","55328",NULL,NULL
"46291","Saint Stephen","saint-stephen","MN","56375",NULL,NULL
"46292","Saint Joseph","saint-joseph","MN","56374",NULL,NULL
"46293","Saint Joseph","saint-joseph","MN","56301",NULL,NULL
"46294","Cleveland","cleveland","MN","56017",NULL,NULL
"46295","Campbell","campbell","MN","56522",NULL,NULL
"46296","Saint Michael","saint-michael","MN","55313",NULL,NULL
"46297","Saint Michael","saint-michael","MN","55376",NULL,NULL
"46298","Round Lake","round-lake","MN","56167",NULL,NULL
"46299","Burtrum","burtrum","MN","56318",NULL,NULL
"46300","Outing","outing","MN","56662",NULL,NULL
"46301","Ulen","ulen","MN","56585",NULL,NULL
"46302","Walters","walters","MN","56097",NULL,NULL
"46303","Inguadona","inguadona","MN","56655",NULL,NULL
"46304","Park Rapids","park-rapids","MN","56470",NULL,NULL
"46305","Elba","elba","MN","55910",NULL,NULL
"46306","Ihlen","ihlen","MN","56140",NULL,NULL
"46307","Ihlen","ihlen","MN","56144",NULL,NULL
"46308","Forest City","forest-city","MN","55355",NULL,NULL
"46309","Benedict","benedict","MN","56461",NULL,NULL
"46310","Lake Henry","lake-henry","MN","56362",NULL,NULL
"46311","Hovland","hovland","MN","55606",NULL,NULL
"46312","North Branch","north-branch","MN","55056",NULL,NULL
"46313","North Branch","north-branch","MN","55032",NULL,NULL
"46314","Waubun","waubun","MN","56589",NULL,NULL
"46315","Long Prairie","long-prairie","MN","56347",NULL,NULL
"46316","South Saint Paul","south-saint-paul","MN","55075",NULL,NULL
"46317","Viola","viola","MN","55934",NULL,NULL
"46318","Rosendale","rosendale","MN","56209",NULL,NULL
"46319","Nowthen","nowthen","MN","55303",NULL,NULL
"46320","Nowthen","nowthen","MN","55330",NULL,NULL
"46321","Thomson","thomson","MN","55718",NULL,NULL
"46322","Chandler","chandler","MN","56122",NULL,NULL
"46323","Hope","hope","MN","56046",NULL,NULL
"46324","Foley","foley","MN","56329",NULL,NULL
"46325","Georgetown","georgetown","MN","56546",NULL,NULL
"46326","Mayer","mayer","MN","55360",NULL,NULL
"46327","Le Roy","le-roy","MN","55951",NULL,NULL
"46328","Warsaw","warsaw","MN","55021",NULL,NULL
"46329","Warsaw","warsaw","MN","55087",NULL,NULL
"46330","Zimmerman","zimmerman","MN","55398",NULL,NULL
"46331","Pipestone","pipestone","MN","56164",NULL,NULL
"46332","Kinbrae","kinbrae","MN","56131",NULL,NULL
"46333","Excelsior","excelsior","MN","55331",NULL,NULL
"46334","Faribault","faribault","MN","55021",NULL,NULL
"46335","Murdock","murdock","MN","56271",NULL,NULL
"46336","Ruthton","ruthton","MN","56170",NULL,NULL
"46337","Garden City","garden-city","MN","56034",NULL,NULL
"46338","Bechyn","bechyn","MN","56283",NULL,NULL
"46339","Odessa","odessa","MN","56276",NULL,NULL
"46340","Bingham Lake","bingham-lake","MN","56118",NULL,NULL
"46341","Blooming Prairie","blooming-prairie","MN","55917",NULL,NULL
"46342","Kelly Lake","kelly-lake","MN","55746",NULL,NULL
"46343","Hardwick","hardwick","MN","56134",NULL,NULL
"46344","Lanesboro","lanesboro","MN","55949",NULL,NULL
"46345","Mapleton","mapleton","MN","56065",NULL,NULL
"46346","Sturgeon Lake","sturgeon-lake","MN","55783",NULL,NULL
"46347","Hasty","hasty","MN","55320",NULL,NULL
"46348","Lake Saint Croix Beach","lake-saint-croix-beach","MN","55043",NULL,NULL
"46349","Clearbrook","clearbrook","MN","56634",NULL,NULL
"46350","Freeport","freeport","MN","56331",NULL,NULL
"46351","Blomkest","blomkest","MN","56216",NULL,NULL
"46352","The Lakes","the-lakes","MN","56123",NULL,NULL
"46353","The Lakes","the-lakes","MN","56175",NULL,NULL
"46354","The Lakes","the-lakes","MN","56172",NULL,NULL
"46355","The Lakes","the-lakes","MN","56132",NULL,NULL
"46356","Dassel","dassel","MN","55325",NULL,NULL
"46357","Courtland","courtland","MN","56021",NULL,NULL
"46358","Lavinia","lavinia","MN","56601",NULL,NULL
"46359","Audubon","audubon","MN","56511",NULL,NULL
"46360","Grand Marais","grand-marais","MN","55604",NULL,NULL
"46361","Garrison","garrison","MN","56450",NULL,NULL
"46362","Dawson","dawson","MN","56232",NULL,NULL
"46363","Beltrami","beltrami","MN","56517",NULL,NULL
"46364","Houston","houston","MN","55943",NULL,NULL
"46365","Hampton","hampton","MN","55031",NULL,NULL
"46366","Gully","gully","MN","56646",NULL,NULL
"46367","Harding","harding","MN","56364",NULL,NULL
"46368","Clarkfield","clarkfield","MN","56223",NULL,NULL
"46369","Oak Park Heights","oak-park-heights","MN","55082",NULL,NULL
"46370","Reno","reno","MN","55919",NULL,NULL
"46371","Storden","storden","MN","56174",NULL,NULL
"46372","Carlton","carlton","MN","55718",NULL,NULL
"46373","Carlton","carlton","MN","55733",NULL,NULL
"46374","Roy Lake","roy-lake","MN","56557",NULL,NULL
"46375","Mantorville","mantorville","MN","55955",NULL,NULL
"46376","Walker","walker","MN","56484",NULL,NULL
"46377","Holdingford","holdingford","MN","56340",NULL,NULL
"46378","Lengby","lengby","MN","56651",NULL,NULL
"46379","Blue Earth","blue-earth","MN","56013",NULL,NULL
"46380","Gemmell","gemmell","MN","56660",NULL,NULL
"46381","Randolph","randolph","MN","55009",NULL,NULL
"46382","Randolph","randolph","MN","55065",NULL,NULL
"46383","West Concord","west-concord","MN","55985",NULL,NULL
"46384","Chatfield","chatfield","MN","55923",NULL,NULL
"46385","Albany","albany","MN","56307",NULL,NULL
"46386","Red Lake","red-lake","MN","56671",NULL,NULL
"46387","Russell","russell","MN","56169",NULL,NULL
"46388","Sheldon","sheldon","MN","55921",NULL,NULL
"46389","Oslo","oslo","MN","56744",NULL,NULL
"46390","Richville","richville","MN","56576",NULL,NULL
"46391","Erskine","erskine","MN","56535",NULL,NULL
"46392","Hitterdal","hitterdal","MN","56552",NULL,NULL
"46393","Howard Lake","howard-lake","MN","55349",NULL,NULL
"46394","Howard Lake","howard-lake","MN","55575",NULL,NULL
"46395","Okabena","okabena","MN","56161",NULL,NULL
"46396","Saint Paul Park","saint-paul-park","MN","55071",NULL,NULL
"46397","Tyler","tyler","MN","56178",NULL,NULL
"46398","Branch","branch","MN","55056",NULL,NULL
"46399","Bloomington","bloomington","MN","55425",NULL,NULL
"46400","Bloomington","bloomington","MN","55420",NULL,NULL
"46401","Bloomington","bloomington","MN","55431",NULL,NULL
"46402","Bloomington","bloomington","MN","55437",NULL,NULL
"46403","Bloomington","bloomington","MN","55438",NULL,NULL
"46404","Emily","emily","MN","56447",NULL,NULL
"46405","Mahtowa","mahtowa","MN","55707",NULL,NULL
"46406","Mahtowa","mahtowa","MN","55718",NULL,NULL
"46407","Porter","porter","MN","56280",NULL,NULL
"46408","Green Isle","green-isle","MN","55338",NULL,NULL
"46409","Embarrass","embarrass","MN","55732",NULL,NULL
"46410","Larsmont","larsmont","MN","55616",NULL,NULL
"46411","Breezy Point","breezy-point","MN","56472",NULL,NULL
"46412","Foreston","foreston","MN","56330",NULL,NULL
"46413","Corcoran","corcoran","MN","55340",NULL,NULL
"46414","Corcoran","corcoran","MN","55374",NULL,NULL
"46415","Corcoran","corcoran","MN","55357",NULL,NULL
"46416","Wanamingo","wanamingo","MN","55983",NULL,NULL
"46417","Barnum","barnum","MN","55707",NULL,NULL
"46418","Otsego","otsego","MN","55301",NULL,NULL
"46419","Otsego","otsego","MN","55330",NULL,NULL
"46420","Otsego","otsego","MN","55362",NULL,NULL
"46421","Shakopee","shakopee","MN","55379",NULL,NULL
"46422","Richwood","richwood","MN","56521",NULL,NULL
"46423","Leonard","leonard","MN","56652",NULL,NULL
"46424","Victoria","victoria","MN","55386",NULL,NULL
"46425","Victoria","victoria","MN","55331",NULL,NULL
"46426","Victoria","victoria","MN","55318",NULL,NULL
"46427","Northome","northome","MN","56661",NULL,NULL
"46428","Angora","angora","MN","55703",NULL,NULL
"46429","Chaska","chaska","MN","55318",NULL,NULL
"46430","Luverne","luverne","MN","56156",NULL,NULL
"46431","Greenwood","greenwood","MN","55331",NULL,NULL
"46432","Farwell","farwell","MN","56327",NULL,NULL
"46433","Williams","williams","MN","56686",NULL,NULL
"46434","Bejou","bejou","MN","56516",NULL,NULL
"46435","Iron Junction","iron-junction","MN","55751",NULL,NULL
"46436","Kenyon","kenyon","MN","55946",NULL,NULL
"46437","Grandy","grandy","MN","55008",NULL,NULL
"46438","Warba","warba","MN","55793",NULL,NULL
"46439","Lawler","lawler","MN","55760",NULL,NULL
"46440","Kragnes","kragnes","MN","56560",NULL,NULL
"46441","Skyline","skyline","MN","56001",NULL,NULL
"46442","Bellingham","bellingham","MN","56212",NULL,NULL
"46443","Proctor","proctor","MN","55810",NULL,NULL
"46444","Clements","clements","MN","56224",NULL,NULL
"46445","Plainview","plainview","MN","55964",NULL,NULL
"46446","Pierz","pierz","MN","56364",NULL,NULL
"46447","Kanaranzi","kanaranzi","MN","56146",NULL,NULL
"46448","Lake Lillian","lake-lillian","MN","56253",NULL,NULL
"46449","Lansing","lansing","MN","55950",NULL,NULL
"46450","Lansing","lansing","MN","55912",NULL,NULL
"46451","Little Marais","little-marais","MN","55614",NULL,NULL
"46452","Duelm","duelm","MN","56329",NULL,NULL
"46453","Alexandria","alexandria","MN","56308",NULL,NULL
